home_elo,away_elo,elo_diff,elo_expected_home,elo_expected_away,elo_strong_home,elo_strong_away,elo_balanced,h_form_pts,h_scored,h_conceded,h_form_trend,h_clean_sheets,h_win_rate,h_home_form_pts,h_home_scored,h_home_conceded,h_home_win_rate,h_home_cs,a_form_pts,a_scored,a_conceded,a_form_trend,a_clean_sheets,a_win_rate,a_away_form_pts,a_away_scored,a_away_conceded,a_away_win_rate,a_away_cs,h_short_form,a_short_form,momentum_diff,trend_diff,h2h_home_win_rate,h2h_draw_rate,h2h_home_goals_avg,h2h_away_goals_avg,h2h_over25_rate,h2h_btts_rate,h2h_dominance,h2h_n,h_league_pos,a_league_pos,pos_diff,form_diff,scored_diff,conceded_diff,attack_vs_def,away_att_vs_h_def,home_xg_proxy,away_xg_proxy,xg_diff,total_xg,matchday,league_epl,league_laliga,league_bundesliga,result,over_25,btts
0.9826865529799579,0.9879007192211112,-0.019553123404324992,0.6296285316747644,0.3703714683252356,0,0,1,0.1455839389702636,1.5206110415883005,2.3235537038833596,0.3333333333333333,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.4367518169107908,1.7470072676431632,1.2823316207067585,1.0,0.3333333333333333,0.4367518169107908,0.0,0.0,1.0,0.0,0.0,0.1455839389702636,0.4367518169107908,-0.29116787794052723,-0.6666666666666667,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.7777777777777778,0.6666666666666666,0.11111111111111116,-0.29116787794052723,-0.22639622605486265,1.041222083176601,0.23827942088154197,-0.5765464362401964,1.7123666249529803,1.048204360585898,0.6641622643670824,2.7605709855388785,0.10526315789473684,0,0,1,H,1,1
0.973322562493371,0.9772420689153783,-0.014698149082527721,0.6322316334315079,0.3677683665684921,0,0,1,0.0,0.7603055207941503,3.7176683792932415,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.07989815973528326,1.39552973373419,2.8029426622950595,-0.3333333333333333,0.0,0.0,0.3333333333333333,4.0,4.0,0.0,0.0,0.0,0.07989815973528326,-0.07989815973528326,0.3333333333333333,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,1.0,0.9444444444444444,0.05555555555555558,-0.07989815973528326,-0.6352242129400398,0.914725716998182,-2.0426371415009092,-2.3221386455590514,0.8561833124764902,2.4373178402405142,-1.581134527764024,3.2935011527170044,0.10526315789473684,0,0,1,D,1,1
0.9811046840956359,0.9835016690547047,-0.008988693596508028,0.6352830423656183,0.3647169576343817,0,0,1,0.1738953480166253,1.0961285608615348,2.0527564727617835,0.0,0.0,0.0,0.14185249439611367,0.425557483188341,1.5744425168116591,0.0,0.0,0.32502840951753387,1.1786353118205954,1.1323362938538575,0.33333333333333337,0.25,0.2747638726821303,0.0,1.0,3.0,0.0,0.0,0.1455839389702636,0.32355370388335947,-0.17796976491309588,-0.33333333333333337,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.8,0.7,0.10000000000000009,-0.15113306150090858,-0.08250675095906068,0.920420178907926,-0.036207732992322716,-0.8741211609411881,0.8279001297922572,1.1071811870923574,-0.2792810573001001,1.9350813168846146,0.13157894736842105,1,0,0,D,0,0
0.9683473819873649,1.024930387769422,-0.2121862716827138,0.5217535905659852,0.47824640943401475,0,0,0,0.12363081118122171,0.7417848670873303,1.981542683347647,0.16666666666666666,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8168240848785798,2.1673423502756712,1.0712137894141365,-0.33333333333333337,0.25,0.7252361273178698,1.0,1.0,0.0,1.0,1.0,0.1455839389702636,0.7842975307444271,-0.6387135917741635,0.5,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.85,0.3,0.55,-0.6931932736973581,-1.4255574831883409,0.9103288939335106,-0.3294289223268062,0.1857996669280242,0.44507092025239814,1.700405410165403,-1.2553344899130048,2.145476330417801,0.13157894736842105,1,0,0,A,0,0
0.9916431582011204,1.0002377845585952,-0.03222984884053062,0.6227963386585379,0.3772036613414621,0,0,1,0.32502840951753387,0.6456563062257954,1.352435116891312,0.33333333333333337,0.5,0.2747638726821303,0.7162950112077727,0.574442516811659,0.0,0.574442516811659,1.0,0.4255574831883411,1.2220073999203473,1.4236489063054485,0.0,0.25,0.4255574831883411,1.0,2.0,0.574442516811659,1.0,0.5,0.32355370388335947,0.32355370388335947,0.0,0.33333333333333337,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.7,0.5,0.19999999999999996,-0.10052907367080721,-0.576351093694552,-0.07121378941413647,-0.7779926000796531,-0.13042771697096467,0.6171707904601409,1.5332044399522085,-0.9160336494920676,2.150375230412349,0.13157894736842105,0,1,0,H,1,1
0.9666444268610114,0.9809430782031405,-0.053619942532984625,0.6111578493609855,0.3888421506390145,0,0,1,0.0,1.6471074077667192,2.647107407766719,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.1418524943961137,0.15079361050621073,0.7252361273178698,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.10785123462778648,-0.10785123462778648,0.0,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,1.0,0.9,0.09999999999999998,-0.1418524943961137,1.4963137972605085,1.9218712804488494,0.9218712804488494,-2.4963137972605085,1.3882644446600314,0.09047616630372644,1.297788278356305,1.4787406109637578,0.13157894736842105,0,1,0,H,0,0
0.980142379106307,0.9642699710262845,0.0595215303000839,0.670997411688998,0.32900258831100204,0,0,1,0.20355008326799387,1.5495277453642606,2.5133200123719384,-0.5,0.25,0.20355008326799387,0.0,2.148885033623318,3.1488850336233183,0.0,0.0,0.0915879575607101,1.2200988230374543,2.299678644129529,0.16666666666666666,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.2396944792058498,0.10785123462778648,0.13184324457806332,-0.6666666666666666,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.85,0.95,-0.09999999999999998,0.11196212570728377,0.3294289223268063,0.21364136824240942,-0.7501508987652683,-1.293221189334484,1.7892706606678834,1.1320592938224725,0.6572113668454109,2.921329954490356,0.13157894736842105,0,1,0,H,1,1
1.0442290097236624,1.0037251198337387,0.15188958708721428,0.7161380591578339,0.2838619408421661,0,0,0,1.0,1.928786210585864,0.574442516811659,0.0,0.5,1.0,1.0,2.0,1.0,1.0,0.0,0.5805949556957768,2.2088058614925306,1.4670209944052,0.3333333333333333,0.25,0.37089243354366513,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,0.6245012112738606,0.3754987887261394,-0.3333333333333333,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.1,0.55,-0.45000000000000007,0.4194050443042232,-0.2800196509066666,-0.8925784775935409,0.461765216180664,1.6343633446808714,1.9572717263515185,1.3252835168955184,0.6319882094560001,3.282555243247037,0.13157894736842105,0,1,0,H,1,1
1.0059503563587362,0.9618502787620162,0.16537529098769993,0.7224078569307848,0.2775921430692152,0,0,0,0.574442516811659,1.4783139559501242,1.3294289223268063,0.0,0.25,0.574442516811659,1.0,2.0,1.0,1.0,0.0,0.0,1.197057337704941,3.873503633821582,0.0,0.0,0.0,0.5,1.0,1.3,0.35,0.15,0.6764462961166406,0.0,0.6764462961166406,0.0,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.55,1.0,-0.44999999999999996,0.574442516811659,0.2812566182451832,-2.5440747114947753,-2.395189677871458,-0.13237158462186538,1.6869883735700744,1.1182344026229645,0.5687539709471099,2.805222776193039,0.13157894736842105,1,0,0,D,0,1
0.9803487962786317,1.0289337026309948,-0.18219339882136182,0.5389535194695736,0.4610464805304264,0,0,0,0.2747638726821303,2.087762529183597,3.2634709111372064,0.5,0.0,0.2747638726821303,0.574442516811659,1.723327550434977,2.0,0.574442516811659,0.0,0.8994709263291929,1.6818640392181183,0.4255574831883411,0.33333333333333337,0.5,0.8492063894937893,0.7162950112077727,1.5744425168116591,1.0,0.574442516811659,0.0,0.32355370388335947,1.0,-0.6764462961166405,0.16666666666666663,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.85,0.2,0.6499999999999999,-0.6247070536470626,0.4058984899654787,2.837913427948865,1.662205045995256,-1.581606871919088,1.941988537684149,1.6388954302555347,0.3030931074286143,3.580883967939684,0.13157894736842105,0,1,0,A,1,1
1.020440575787639,0.9705016209801655,0.18727108052802577,0.7324039956487808,0.2675960043512192,0,0,0,0.7964499167320063,3.4440147998406943,1.3886428498836345,0.5,0.5,0.7964499167320063,1.0,5.0,0.0,1.0,1.0,0.12363081118122171,1.5909912565811195,3.4514906076198333,0.16666666666666666,0.0,0.0,0.0,0.574442516811659,3.297770067246636,0.0,0.0,0.7603055207941503,0.1455839389702636,0.6147215818238867,0.33333333333333337,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.2222222222222222,1.0,-0.7777777777777778,0.6728191055507846,1.8530235432595747,-2.0628477577361988,-0.007475807779139032,0.202348406697485,4.066408879904417,1.1843717606733353,2.8820371192310814,5.250780640577752,0.13157894736842105,0,0,1,H,1,1
0.9924279966217593,1.018279664545527,-0.09694375471412854,0.5872055182956539,0.4127944817043461,0,0,1,0.38279518287504466,0.7897183600517911,1.3577511651636338,0.0,0.2,0.38279518287504466,1.0,2.276672449565023,1.276672449565023,1.0,0.5,0.734745216099171,2.004536743662082,0.5671632925260468,0.16666666666666663,0.6,0.6523605081604613,0.6170383221255606,0.851114966376682,0.0,0.425557483188341,1.0,0.32355370388335947,0.7842975307444271,-0.46074382686106763,-0.16666666666666663,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.6,0.2,0.39999999999999997,-0.3519500332241263,-1.2148183836102908,0.790587872637587,0.22255506752574428,0.6467855784984482,1.3844999958570838,1.543168032747922,-0.1586680368908382,2.927668028605006,0.15789473684210525,0,1,0,A,0,0
1.0297014354195246,0.9905479786020163,0.14682546306565597,0.7137616843330066,0.2862383156669934,0,0,0,0.7527383776375567,2.5051373042804155,1.2200988230374543,-0.33333333333333337,0.25,0.6291075664563349,0.6170383221255606,2.4255574831883413,1.5744425168116591,0.425557483188341,0.0,0.28306879649792976,1.1239702621759196,1.8779383147069735,0.16666666666666666,0.0,0.0,0.19148083893721968,1.148885033623318,3.276672449565023,0.0,0.0,0.7088321220594729,0.33333333333333337,0.3754987887261395,-0.5,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.16666666666666666,0.6666666666666666,-0.5,0.4696695811396269,1.381167042104496,-0.6578394916695192,0.627198989573442,-0.09612856086153476,2.473305375843586,1.133936170754879,1.339369205088707,3.607241546598465,0.13157894736842105,0,0,1,H,1,0
1.0196352182408606,1.0195348870204592,0.0003762420765048091,0.6402645620972268,0.3597354379027732,0,0,1,0.6811240293665839,2.3874411733131256,1.4948626957195847,0.0,0.25,0.5216860440498758,0.6170383221255606,1.5744425168116591,1.148885033623318,0.425557483188341,0.5,0.7252361273178698,1.7252361273178698,1.39873413485805,-0.5,0.25,0.7252361273178698,0.425557483188341,1.425557483188341,2.148885033623318,0.425557483188341,0.0,0.6245012112738606,0.6764462961166406,-0.05194508484278004,0.5,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.3888888888888889,0.2777777777777778,0.1111111111111111,-0.0441120979512859,0.6622050459952558,0.09612856086153476,0.9887070384550756,0.23037343159828505,2.062241710712539,1.6053646696660582,0.45687704104648064,3.667606380378597,0.13157894736842105,0,0,1,H,0,0
0.9987591980457816,1.0213703388582465,-0.0847917780467435,0.5939710188377142,0.4060289811622858,0,0,1,0.3543436937742046,1.7882672086404836,1.9204201789079258,-1.0,0.0,0.3543436937742046,0.425557483188341,1.702229932753364,2.148885033623318,0.425557483188341,0.0,0.8492063894937893,2.6984127789875787,1.3543436937742046,0.5,0.0,0.8492063894937893,1.0,3.0,1.425557483188341,1.0,0.0,0.2396944792058498,1.0,-0.7603055207941503,-1.5,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.5555555555555556,0.2222222222222222,0.33333333333333337,-0.49486269571958474,-0.9101455703470951,0.5660764851337212,0.433923514866279,0.7779926000796529,1.7538522982856357,2.8190476673925473,-1.0651953691069116,4.572899965678183,0.13157894736842105,0,0,1,A,0,0
0.9800630104285839,1.0216751606781782,-0.15604556343597892,0.5538745644520064,0.44612543554799355,0,0,0,0.1738953480166253,1.9906156153379686,2.876029737824081,0.0,0.0,0.0,0.0,0.574442516811659,2.4255574831883413,0.0,0.0,0.8492063894937893,3.2563065560297773,0.655930914786626,0.5,0.5,0.8492063894937893,0.574442516811659,2.574442516811659,1.276672449565023,0.574442516811659,0.5,0.1455839389702636,1.0,-0.8544160610297364,-0.5,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.7777777777777778,0.3333333333333333,0.4444444444444445,-0.675311041477164,-1.2656909406918087,2.2200988230374548,1.3346847005513425,0.38027681820569637,1.4241463759274446,2.98356094034253,-1.5594145644150852,4.407707316269974,0.13157894736842105,0,0,1,A,0,0
0.9799994612301728,0.9710120548640454,0.033702773872977904,0.6577424185859376,0.3422575814140624,0,0,1,0.2747638726821303,1.8408403578158516,2.2902942594674975,0.5,0.25,0.2747638726821303,0.574442516811659,2.297770067246636,1.702229932753364,0.574442516811659,0.5,0.0915879575607101,0.8492063894937893,1.945334950355324,0.16666666666666666,0.0,0.0,0.19148083893721968,0.574442516811659,1.0,0.0,0.0,0.32355370388335947,0.10785123462778648,0.215702469255573,0.33333333333333337,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.7222222222222222,0.8888888888888888,-0.16666666666666663,0.18317591512142023,0.9916339683220623,0.34495930911217343,-0.10449459253947246,-1.4410878699737082,2.0236122415881654,0.7393008404209372,1.284311401167228,2.762913082009103,0.13157894736842105,0,0,1,H,1,1
0.9805048982290759,0.9693607332444256,0.04179061869243867,0.6619223676156086,0.33807763238439137,0,0,1,0.1418524943961137,1.3562522706570974,2.876029737824081,0.0,0.0,0.0,0.33333333333333337,2.851114966376682,2.851114966376682,0.0,0.0,0.06785002775599795,0.7252361273178698,3.0184573166523534,-0.16666666666666666,0.0,0.0,0.0,0.425557483188341,4.0,0.0,0.0,0.10785123462778648,0.07989815973528326,0.02795307489250322,0.16666666666666666,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.8333333333333334,0.9444444444444444,-0.11111111111111105,0.07400246664011574,0.6310161433392276,-0.1424275788282725,-1.662205045995256,-2.150793610506211,1.9541973489449314,0.6053646696660583,1.348832679278873,2.5595620186109898,0.13157894736842105,0,0,1,H,1,1
0.9949341750363886,0.9572166387219572,0.14144076117911766,0.7112218502655815,0.2887781497344185,0,0,0,0.312552982418633,1.2852984390954378,1.2119984327806232,-0.5,0.2,0.13564105905891546,0.33333333333333337,1.6764462961166406,1.6764462961166406,0.0,0.0,0.08238470793870972,0.4943082476322584,1.6540773009928755,0.16666666666666666,0.0,0.0,0.19148083893721968,1.148885033623318,2.851114966376682,0.0,0.0,0.18774939436306975,0.10785123462778648,0.07989815973528328,-0.6666666666666666,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.6,0.9,-0.30000000000000004,0.23016827447992327,0.7909901914631794,-0.4420788682122523,-0.3687788618974377,-0.7176901851483648,1.441757581903919,0.7561389620286822,0.6856186198752368,2.1978965439326013,0.15789473684210525,1,0,0,A,1,1
0.966594979709873,0.9871403524381793,-0.07704514773114851,0.5982655124756651,0.40173448752433494,0,0,1,0.12363081118122171,1.1239702621759196,2.80774287827693,0.16666666666666666,0.0,0.0,0.0,1.197057337704941,3.873503633821582,0.0,0.0,0.2835816462630234,1.2305514974203122,2.379806558631242,-0.5,0.2,0.2835816462630234,0.0,0.574442516811659,2.574442516811659,0.0,0.0,0.1455839389702636,0.2396944792058498,-0.09411054023558621,0.6666666666666666,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.85,0.65,0.19999999999999996,-0.1599508350818017,-0.10658123524439267,0.427936319645688,-1.2558362964553225,-1.5771913808566178,1.153205092387528,0.968107905176851,0.18509718721067714,2.121312997564379,0.15789473684210525,1,0,0,A,0,0
1.0025842638667772,1.0034326631000592,-0.0031814971248076062,0.6383755733733524,0.3616244266266476,0,0,1,0.40867158458607666,1.3586671885733428,1.8139150975165836,0.0,0.2,0.34763949183953874,0.574442516811659,1.723327550434977,1.5744425168116591,0.574442516811659,0.0,0.4951406316318795,1.0474552191806985,2.00888635273662,0.0,0.4,0.43410853888534157,0.3475457138336363,1.3235537038833596,2.8308664923206726,0.2396944792058498,0.3333333333333333,0.4034518636186427,0.516649976646074,-0.11319811302743132,0.0,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.5,0.45,0.04999999999999999,-0.08646904704580283,0.3112119693926443,-0.19497125522003622,-0.6502191641632771,-0.7664598783358851,1.5045313333179964,1.157894613061763,0.3466367202562335,2.6624259463797593,0.15789473684210525,1,0,0,D,0,0
0.9659477878258337,0.9740628701824124,-0.030431558837170202,0.6237685842477756,0.3762314157522244,0,0,1,0.0,0.4255574831883411,2.1342448707367505,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.18309627823961383,1.1466687557927195,2.3853814882932554,0.0,0.2,0.18309627823961383,0.32355370388335947,1.197057337704941,1.5499499299382222,0.32355370388335947,0.3333333333333333,0.0,0.2396944792058498,-0.2396944792058498,0.0,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,1.0,0.8,0.19999999999999996,-0.18309627823961383,-0.7211112726043785,-0.25113661755650485,-1.9598240051049143,-0.987576114944031,0.6553344899130047,1.166824188557608,-0.5114896986446034,1.8221586784706127,0.15789473684210525,1,0,0,D,0,1
1.0528714204483272,1.0012056554108795,0.193746618890429,0.7353161308960888,0.2646838691039112,0,0,0,1.0,3.039929851274814,0.7638735729176751,0.0,0.4,1.0,1.0,3.297770067246636,0.574442516811659,1.0,0.5,0.4940029064956887,1.3187373372985294,1.2195238006865081,0.16666666666666663,0.2,0.38279518287504466,0.4367518169107908,1.3235537038833596,1.450050070061778,0.4367518169107908,0.3333333333333333,1.0,0.469137642853623,0.530862357146377,-0.16666666666666663,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.05,0.4,-0.35000000000000003,0.5059970935043113,1.7211925139762847,-0.455650227768833,1.820406050588306,0.5548637643808543,3.1430659376635433,1.3206638839324616,1.8224020537310817,4.463729821596004,0.15789473684210525,1,0,0,H,0,0
0.992190773116644,0.9749397260746436,0.06469142640750135,0.6736199956782868,0.3263800043217132,0,0,1,0.2835816462630234,1.4815637580660401,1.949556156575499,-0.5,0.2,0.2835816462630234,0.0,0.574442516811659,2.0,0.0,0.0,0.37089243354366513,1.407100166535988,1.6653152994486575,0.5,0.25,0.37089243354366513,0.0,3.0,4.0,0.0,0.0,0.2396944792058498,0.4367518169107908,-0.197057337704941,-1.0,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.55,0.9,-0.35,-0.08731078728064173,0.07446359153005222,0.28424085712684155,-0.1837515413826174,-0.5424559900395112,1.1187152615642877,2.0442600999215927,-0.925544838357305,3.1629753614858807,0.15789473684210525,0,1,0,D,0,0
1.043861682587343,0.9772092225057186,0.24994672530609194,0.759724534879569,0.24027546512043096,0,0,0,0.9330097546510603,3.166091333018205,0.7964429585349707,0.33333333333333337,0.6,0.8995146319765905,1.0,3.7233275504349774,0.0,1.0,1.0,0.292367810169101,0.877103430507303,1.3476394918395387,0.33333333333333337,0.0,0.2471541238161292,0.7162950112077727,2.148885033623318,1.5744425168116591,0.574442516811659,0.0,1.0,0.32355370388335947,0.6764462961166405,0.0,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.15,0.8,-0.65,0.6406419444819593,2.2889879025109017,-0.551196533304568,1.818451841178666,0.08066047197233228,3.3889858199849137,1.385816071753709,2.0031697482312047,4.774801891738623,0.15789473684210525,0,1,0,H,1,1
1.0404313777130123,0.9930177118816276,0.17780124686769283,0.7281088539452315,0.2718911460547685,0,0,0,0.9330097546510603,2.4552479089432406,0.9508279879868874,0.33333333333333337,0.4,0.8995146319765905,1.0,1.8511149663766822,0.0,1.0,1.0,0.4495030014751116,0.8003010953645693,0.7854152618011665,0.5,0.4,0.333623170861932,0.516649976646074,1.3235537038833596,1.2103555908559283,0.4367518169107908,0.3333333333333333,1.0,0.5446030515385772,0.45539694846142276,-0.16666666666666663,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.2,0.75,-0.55,0.4835067531759487,1.6549468135786713,0.1654127261857209,1.6698326471420741,-0.1505268926223181,2.2135947319166176,1.0096021387720855,1.203992593144532,3.223196870688703,0.15789473684210525,0,1,0,H,1,1
0.9572512491423166,1.006664803150706,-0.18530082753146018,0.5371751086377586,0.46282489136224136,0,0,0,0.06103209274653794,1.1466687557927195,2.1996989046354307,0.0,0.0,0.0,0.0,1.197057337704941,2.7603055207941507,0.0,0.0,0.5697495979442571,1.5205775859311443,0.7138320483187665,-0.5,0.4,0.5697495979442571,0.425557483188341,0.851114966376682,1.0,0.425557483188341,0.0,0.07989815973528326,0.4367518169107908,-0.35685365717550754,0.5,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,1.0,0.25,0.75,-0.5087175051977191,-0.3739088301384248,1.4858668563166644,0.4328367074739531,-0.6791213187042864,1.166824188557608,1.2527925381093594,-0.08596834955175137,2.4196167266669675,0.15789473684210525,0,1,0,D,1,1
1.0303724893110822,0.9905878109708963,0.14919254377569643,0.7148739357888789,0.2851260642111211,0,0,0,0.7527383776375567,3.1786353118205954,1.3181359607818819,-0.33333333333333337,0.25,0.6291075664563349,1.0,4.148885033623318,1.425557483188341,1.0,0.0,0.4624803911043752,2.4401976460749086,2.203550083267994,0.6666666666666666,0.0,0.37089243354366513,0.19148083893721968,1.148885033623318,2.0,0.0,0.0,0.7088321220594729,0.5446030515385772,0.16422907052089564,-1.0,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.3333333333333333,0.7222222222222222,-0.3888888888888889,0.29025798653318147,0.7384376657456868,-0.8854141224861123,0.9750852285526013,1.1220616852930267,3.5667352005416846,1.9236726010942724,1.6430625994474122,5.490407801635957,0.13157894736842105,0,0,1,H,1,1
1.0082050714468427,0.9977280566420039,0.039288805518145294,0.660632045486447,0.33936795451355295,0,0,1,0.43386240700414047,1.0,0.8492063894937893,-0.3333333333333333,0.25,0.15079361050621073,0.6170383221255606,1.0,0.574442516811659,0.425557483188341,0.5,0.3543436937742046,1.2469221713677456,3.008182708091523,-1.0,0.25,0.3543436937742046,0.425557483188341,0.851114966376682,3.297770067246636,0.425557483188341,0.0,0.33333333333333337,0.2396944792058498,0.09363885412748357,0.6666666666666667,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.6111111111111112,0.5,0.11111111111111116,0.07951871322993587,-0.24692217136774564,-2.1589763185977335,-2.008182708091523,0.3977157818739563,1.0,1.0885992893713201,-0.08859928937132011,2.08859928937132,0.13157894736842105,0,0,1,D,0,0
1.0360611310348296,1.0399976415702932,-0.014761914507988649,0.6321974937099883,0.36780250629001165,0,0,1,0.877935814506924,1.7778898938952818,0.7138320483187665,0.0,0.4,0.8169037217603863,0.7842975307444271,2.436751816910791,1.3235537038833596,0.6764462961166406,0.0,0.9330097546510603,2.7414623714483874,1.0289021545410095,0.33333333333333337,0.4,0.8995146319765905,0.8402036805294335,3.3102554507323725,1.3528925922332813,0.7603055207941503,0.3333333333333333,0.8402036805294335,1.0,-0.1597963194705665,-0.33333333333333337,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.1,0.2,-0.1,-0.055073940144136246,-0.9635724775531056,-0.3150701062222431,0.7489877393542723,2.027630323129621,2.0414346631014855,2.9689796031619817,-0.9275449400604963,5.010414266263467,0.15789473684210525,1,0,0,D,1,1
1.0265405590106749,0.9782186458585026,0.18120717432064623,0.7296586123821566,0.27034138761784343,0,0,0,0.8169037217603863,2.8699338706030977,1.3661925564792277,0.0,0.0,0.8169037217603863,0.6764462961166406,2.592587071439131,1.6471074077667192,0.6764462961166406,0.0,0.22708755423382357,0.7304346747145833,1.367909349311642,0.16666666666666666,0.2,0.0,0.19148083893721968,1.5744425168116591,2.4255574831883413,0.0,0.0,0.7603055207941503,0.25343517359805007,0.5068703471961002,-0.16666666666666666,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.25,0.85,-0.6,0.5898161675265627,2.139499195888514,-0.0017167928324144377,1.5020245212914556,-0.6357578817646443,2.758995150937511,1.0680378115534137,1.6909573393840973,3.8270329624909247,0.15789473684210525,1,0,0,H,1,1
0.9863877072918379,1.0134858206743205,-0.10161792518430957,0.5845942718852417,0.4154057281147583,0,0,1,0.3277991245347277,0.7854152618011665,0.7545626690162852,0.0,0.4,0.18309627823961383,0.4034518636186427,1.2103555908559283,0.6764462961166406,0.32355370388335947,0.3333333333333333,0.6523605081604613,2.193207951563709,1.760608660666981,0.0,0.2,0.6523605081604613,0.32355370388335947,1.2103555908559283,2.8322815506449808,0.32355370388335947,0.0,0.3852784181761134,0.6764462961166406,-0.29116787794052723,0.0,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.7,0.35,0.35,-0.3245613836257336,-1.4077926897625423,-1.0060459916506959,-0.9751933988658146,1.4386452825474236,0.9553913934230711,1.8000670072805967,-0.8446756138575255,2.7554584007036675,0.15789473684210525,1,0,0,A,0,0
1.0425145495159551,1.0228608233184322,0.07370147324071126,0.678164685174971,0.32183531482502903,0,0,1,0.9330097546510603,2.6159329857135676,0.7528458761838708,0.33333333333333337,0.2,0.8995146319765905,1.0,3.0,0.425557483188341,1.0,0.5,0.5993865837891283,1.8846287984131878,1.667246341723864,-0.16666666666666663,0.0,0.5658914611146585,0.8402036805294335,2.08385922467751,1.0,0.7603055207941503,0.0,1.0,0.5632481830892093,0.4367518169107907,0.5,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.15,0.3,-0.15,0.33362317086193194,0.7313041873003798,-0.9144004655399933,0.9486866439897035,1.131782922229317,2.769559791428141,1.9643209689189167,0.8052388225092242,4.733880760347057,0.15789473684210525,1,0,0,H,1,1
0.9590786281862994,0.9888636867981675,-0.1116939697945054,0.578949238676807,0.42105076132319297,0,0,1,0.08238470793870972,1.1466687557927195,1.8995146319765905,0.16666666666666666,0.0,0.0,0.1455839389702636,1.197057337704941,1.7603055207941503,0.0,0.0,0.43410853888534157,1.2663004130347228,1.3437813550099402,0.0,0.2,0.43410853888534157,0.0,0.574442516811659,2.148885033623318,0.0,0.0,0.10785123462778648,0.4367518169107908,-0.32890058228300434,0.16666666666666666,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,1.0,0.65,0.35,-0.35172383094663184,-0.11963165724200331,0.5557332769666503,-0.19711259921722069,-0.6332142189418677,1.166824188557608,0.9895572545454973,0.1772669340121108,2.1563814431031054,0.15789473684210525,1,0,0,A,1,0
1.0163396482364253,1.0502847311282952,-0.12729406084451228,0.5701690407775961,0.4298309592224039,0,0,0,0.493407510944339,2.3757279402935447,1.263470911137206,-0.16666666666666663,0.5,0.4255574831883411,1.0,3.0,1.0,1.0,0.0,1.0,1.9525447808193017,0.7164183537369766,0.0,0.4,1.0,1.0,1.886801886972569,0.32355370388335947,1.0,0.6666666666666666,0.4034518636186427,1.0,-0.5965481363813573,-0.16666666666666663,0.33,0.28,1.4,1.2,0.52,0.48,0.0,0.0,0.4,0.15,0.25,-0.506592489055661,0.423183159474243,0.5470525574002294,1.6593095865565681,0.6890738696820957,2.625436764176127,1.9262476232806085,0.6991891408955184,4.551684387456735,0.15789473684210525,0,1,0,H,1,1
